Price,AreaSqFt,Bedrooms,Bathrooms,AgeYears,LotSizeSqFt,GarageSpaces,Stories,Neighborhood,HouseStyle,HasPool,DistanceToCityKm,SchoolRating,Renovated
244100.0,1828.0,2,1.0,47,3089.0,1,3,Industrial Quarter,Colonial,0,0.3,8.0,0
838300.0,3210.0,6,5.0,1,4793.0,2,1,Riverside Heights,Craftsman,0,4.3,9.0,0
330800.0,1843.0,3,3.0,6,3379.0,2,1,Elm Street,Ranch,0,6.7,6.0,1
219000.0,1418.0,2,2.0,108,3025.0,1,1,Lakeview,Townhouse,0,1.7,7.0,0
758000.0,2611.0,5,4.0,15,3946.0,2,1,Downtown Loft District,Contemporary,0,8.6,4.0,0
185200.0,853.0,1,1.0,71,2894.0,3,1,Downtown Loft District,Ranch,0,5.0,5.0,0
178200.0,1066.0,1,1.0,7,2155.0,0,2,Oak Park,Craftsman,0,6.9,4.0,0
446700.0,2205.0,4,2.0,19,2772.0,2,1,Sunset Hills,Ranch,0,10.1,6.0,0
104500.0,500.0,1,1.0,37,800.0,2,1,Sunset Hills,Colonial,0,0.5,3.0,0
683400.0,2696.0,5,3.0,62,3385.0,3,2,Downtown Loft District,Ranch,0,17.4,9.0,1
110000.0,1438.0,1,1.0,13,883.0,0,1,Elm Street,Colonial,0,44.2,3.0,0
307600.0,1455.0,5,3.0,48,1517.0,2,1,Lakeview,Ranch,0,11.5,6.0,0
268100.0,1942.0,2,2.0,10,2511.0,1,2,Maple Grove,Contemporary,0,3.1,6.0,1
142600.0,1127.0,3,2.0,11,2251.0,1,1,Industrial Quarter,Craftsman,0,10.9,5.0,0
504900.0,2204.0,4,3.0,0,2131.0,2,1,Riverside Heights,Craftsman,0,5.1,6.0,0
202400.0,1556.0,3,2.0,51,2673.0,1,2,Industrial Quarter,Townhouse,0,2.9,6.0,0
683200.0,2631.0,5,4.0,5,3564.0,0,1,Riverside Heights,Contemporary,1,0.4,7.0,0
329200.0,1978.0,3,3.0,35,1855.0,2,2,,Ranch,0,8.6,5.0,0
180400.0,926.0,2,1.0,27,1912.0,2,2,Maple Grove,Townhouse,0,1.1,6.0,0
255900.0,1216.0,2,1.0,37,1248.0,2,2,Sunset Hills,Ranch,0,12.2,8.0,0
504400.0,2208.0,4,3.0,10,3343.0,0,1,Sunset Hills,Contemporary,1,6.6,7.0,0
437600.0,2066.0,2,1.0,49,2873.0,1,2,Riverside Heights,Contemporary,0,4.3,6.0,0
732300.0,2589.0,4,3.0,37,2742.0,2,3,Downtown Loft District,Ranch,1,1.8,8.0,0
416100.0,3120.0,4,3.0,0,4352.0,2,3,Industrial Quarter,Colonial,0,10.2,8.0,0
140500.0,762.0,1,1.0,30,1890.0,2,1,Oak Park,Townhouse,0,9.1,7.0,0
447200.0,2499.0,4,3.0,10,3144.0,3,1,Elm Street,Ranch,0,1.1,9.0,0
244800.0,1500.0,2,1.0,18,2361.0,3,2,Industrial Quarter,Contemporary,0,7.7,,0
216400.0,915.0,2,2.0,1,800.0,2,1,Maple Grove,Craftsman,0,1.3,7.0,1
268300.0,2025.0,3,2.0,65,1272.0,0,2,Maple Grove,Townhouse,0,26.8,5.0,1
460000.0,2420.0,5,3.0,12,3253.0,3,2,Sunset Hills,Colonial,0,15.0,5.0,0
198000.0,757.0,1,1.0,40,2261.0,1,2,Lakeview,Townhouse,1,3.8,7.0,0
175300.0,500.0,1,1.0,18,800.0,2,2,Lakeview,Townhouse,0,3.4,7.0,0
617600.0,3259.0,5,,1,3363.0,3,1,Oak Park,Colonial,0,1.5,8.0,1
292900.0,1943.0,4,4.0,21,3624.0,2,2,Industrial Quarter,Ranch,0,25.9,5.0,1
365600.0,1768.0,4,3.0,9,2405.0,2,1,Oak Park,Ranch,0,7.2,10.0,0
391100.0,1906.0,4,3.0,4,2158.0,2,2,Sunset Hills,Ranch,0,2.6,8.0,0
547800.0,2720.0,5,4.0,9,2484.0,2,1,Oak Park,Contemporary,0,2.8,8.0,1
295000.0,1521.0,3,2.0,1,1849.0,0,2,Maple Grove,Craftsman,0,12.2,7.0,0
245200.0,1685.0,2,1.0,75,1616.0,0,2,Oak Park,Craftsman,0,3.5,7.0,0
363400.0,2039.0,2,2.0,53,1709.0,1,2,Lakeview,Townhouse,0,17.2,,0
255700.0,1304.0,3,2.0,1,1290.0,3,2,Elm Street,Contemporary,0,0.7,9.0,0
293000.0,1576.0,3,2.0,7,1058.0,3,1,Elm Street,Townhouse,0,3.3,6.0,0
405000.0,2197.0,4,3.0,8,3684.0,2,2,Maple Grove,Colonial,0,0.3,8.0,0
241600.0,1265.0,3,3.0,29,1200.0,1,2,Maple Grove,Ranch,0,1.7,6.0,0
373800.0,1990.0,3,2.0,4,3711.0,2,1,Sunset Hills,Contemporary,0,0.6,7.0,0
350000.0,1613.0,3,2.0,35,1827.0,2,1,Riverside Heights,Colonial,1,20.9,8.0,0
558000.0,1936.0,4,3.0,7,2111.0,2,1,Riverside Heights,Contemporary,1,4.0,6.0,0
162500.0,752.0,1,1.0,2,800.0,2,3,Oak Park,Contemporary,0,4.6,4.0,0
695000.0,2580.0,4,3.0,0,3030.0,2,2,Downtown Loft District,Townhouse,0,0.8,9.0,0
584700.0,2981.0,6,5.0,19,4554.0,2,1,Oak Park,Colonial,0,13.6,5.0,1
335300.0,1330.0,3,,3,2646.0,1,2,Sunset Hills,Contemporary,0,2.2,2.0,0
334000.0,2260.0,4,3.0,42,1831.0,2,2,Industrial Quarter,Ranch,0,2.0,6.0,0
297700.0,1933.0,4,3.0,29,1804.0,2,2,Elm Street,Contemporary,0,17.3,8.0,0
215100.0,913.0,2,2.0,24,800.0,2,2,Oak Park,Contemporary,1,14.9,7.0,1
414700.0,1576.0,2,2.0,43,2197.0,3,1,Downtown Loft District,Craftsman,0,12.4,4.0,1
430800.0,2104.0,3,3.0,3,2341.0,1,1,Oak Park,Craftsman,0,2.9,9.0,1
351900.0,1263.0,3,,14,2255.0,2,2,Downtown Loft District,Colonial,0,9.0,6.0,1
561600.0,2482.0,6,4.0,25,4367.0,1,2,Maple Grove,Townhouse,0,3.0,9.0,0
444700.0,2501.0,5,3.0,48,4959.0,2,1,Maple Grove,Ranch,0,10.9,6.0,1
283900.0,1520.0,3,2.0,3,1383.0,2,2,Industrial Quarter,Colonial,0,1.0,5.0,1
402600.0,2344.0,5,4.0,8,3315.0,3,1,Maple Grove,Colonial,0,12.7,7.0,1
386200.0,1937.0,3,2.0,33,1714.0,1,2,Sunset Hills,Ranch,0,2.0,6.0,0
447400.0,1810.0,4,3.0,6,3383.0,2,2,Lakeview,Townhouse,0,3.8,6.0,0
324900.0,1522.0,2,1.0,8,1761.0,2,2,Oak Park,Colonial,1,12.2,9.0,0
602700.0,2256.0,4,3.0,0,3287.0,2,1,Riverside Heights,Colonial,1,0.3,8.0,0
117300.0,563.0,2,1.0,27,800.0,0,3,Industrial Quarter,Colonial,0,1.1,7.0,0
188900.0,1123.0,2,1.0,10,1294.0,2,3,Elm Street,Ranch,0,8.8,8.0,1
140900.0,713.0,1,1.0,14,2312.0,0,2,Maple Grove,Ranch,0,4.3,7.0,1
189300.0,836.0,1,1.0,7,1633.0,0,1,Lakeview,Townhouse,0,4.3,8.0,0
180400.0,1161.0,2,2.0,46,1174.0,1,2,Elm Street,Townhouse,0,11.1,8.0,0
461400.0,1825.0,4,2.0,38,3430.0,0,2,Riverside Heights,Craftsman,1,1.9,6.0,1
278300.0,1422.0,3,4.0,18,1619.0,2,1,Oak Park,Colonial,0,21.1,7.0,0
357000.0,2186.0,3,2.0,9,3041.0,2,1,Oak Park,Colonial,0,8.3,7.0,0
625400.0,2586.0,5,4.0,9,2605.0,3,1,Downtown Loft District,Townhouse,0,23.6,9.0,0
222700.0,1605.0,2,1.0,22,2091.0,2,2,Elm Street,Contemporary,0,7.7,6.0,0
323900.0,1278.0,2,2.0,7,,2,1,Riverside Heights,Contemporary,0,1.5,6.0,1
367800.0,2737.0,5,4.0,37,3703.0,1,2,Industrial Quarter,Craftsman,0,5.1,6.0,0
378000.0,2473.0,5,3.0,10,5496.0,2,1,Elm Street,Townhouse,0,13.5,6.0,0
204000.0,944.0,3,3.0,1,1207.0,2,1,Maple Grove,Colonial,0,2.6,5.0,0
322600.0,2095.0,4,3.0,32,2459.0,2,2,Elm Street,Townhouse,0,17.3,6.0,0
316000.0,1140.0,2,1.0,23,3830.0,3,1,Lakeview,Townhouse,0,27.7,10.0,0
332100.0,1896.0,3,2.0,42,2436.0,3,1,Oak Park,Contemporary,0,2.2,4.0,0
376500.0,2311.0,4,3.0,5,2148.0,1,2,Industrial Quarter,Colonial,0,4.6,9.0,1
301600.0,1214.0,1,1.0,14,2213.0,2,2,Riverside Heights,Craftsman,0,3.2,9.0,0
402600.0,1660.0,3,2.0,15,2868.0,3,2,Sunset Hills,Colonial,0,1.8,7.0,0
395400.0,1761.0,3,4.0,4,2401.0,2,2,Maple Grove,Contemporary,0,0.8,8.0,0
103000.0,904.0,2,2.0,79,1032.0,2,2,Industrial Quarter,Colonial,0,0.3,7.0,0
560600.0,2634.0,5,4.0,4,3442.0,1,3,Oak Park,Colonial,0,2.3,6.0,0
160500.0,1089.0,3,3.0,12,900.0,3,2,Industrial Quarter,Townhouse,0,1.1,8.0,0
330700.0,1872.0,2,2.0,2,3968.0,1,1,Elm Street,Craftsman,0,4.5,6.0,0
272200.0,1060.0,3,2.0,27,1801.0,1,1,Riverside Heights,Colonial,0,2.5,5.0,0
176700.0,500.0,2,1.0,0,800.0,2,2,Lakeview,Ranch,0,11.1,7.0,1
399400.0,1298.0,2,3.0,7,2272.0,2,1,Downtown Loft District,Colonial,0,9.3,8.0,1
326000.0,1422.0,3,2.0,4,800.0,1,3,Maple Grove,Contemporary,0,2.2,9.0,0
337400.0,1669.0,3,2.0,4,3255.0,3,2,Maple Grove,Colonial,1,2.8,4.0,0
271900.0,2215.0,5,,88,3255.0,2,1,Industrial Quarter,Townhouse,0,10.1,7.0,0
348500.0,2723.0,5,,17,4106.0,2,2,Industrial Quarter,Townhouse,0,9.6,6.0,1
360900.0,2104.0,3,2.0,14,2180.0,2,1,Elm Street,Townhouse,0,3.3,7.0,1
490400.0,2305.0,4,3.0,4,3199.0,2,1,Lakeview,Townhouse,0,0.9,7.0,0
452600.0,1995.0,4,2.0,6,2569.0,2,2,Riverside Heights,Craftsman,0,4.3,5.0,1
592200.0,2224.0,5,4.0,61,3620.0,0,1,Downtown Loft District,Ranch,1,7.7,6.0,0
293200.0,1085.0,1,1.0,0,800.0,1,1,Downtown Loft District,Ranch,0,2.4,5.0,0
511800.0,2318.0,4,3.0,14,4109.0,2,3,Lakeview,Townhouse,0,4.6,3.0,0
150900.0,959.0,1,1.0,22,800.0,2,2,Maple Grove,Contemporary,0,6.7,4.0,0
365200.0,2440.0,5,4.0,47,3518.0,0,1,Maple Grove,Townhouse,0,12.7,5.0,1
338300.0,2141.0,3,2.0,4,1942.0,1,2,,Ranch,0,23.4,4.0,0
392400.0,1482.0,2,1.0,0,2457.0,2,2,Downtown Loft District,Ranch,0,15.7,6.0,0
269600.0,1302.0,2,2.0,17,2862.0,2,1,Lakeview,Ranch,0,6.4,4.0,0
379100.0,2792.0,4,3.0,5,2138.0,2,1,Industrial Quarter,Ranch,0,0.5,9.0,1
481600.0,1862.0,3,2.0,10,2774.0,2,2,Riverside Heights,Townhouse,0,2.8,9.0,1
535200.0,2304.0,4,3.0,25,3756.0,2,2,Riverside Heights,Colonial,1,3.0,5.0,1
197900.0,1035.0,3,2.0,6,1838.0,2,1,Elm Street,Contemporary,0,14.5,8.0,0
185400.0,1195.0,2,1.0,4,2026.0,1,1,Elm Street,Craftsman,1,19.4,6.0,0
385800.0,2030.0,2,1.0,3,1735.0,1,1,Sunset Hills,Townhouse,0,0.6,3.0,0
532500.0,2860.0,5,3.0,60,5479.0,3,2,Oak Park,Townhouse,0,8.1,6.0,0
543500.0,2083.0,4,4.0,5,2644.0,2,2,Downtown Loft District,Ranch,0,5.4,6.0,0
148400.0,773.0,2,2.0,11,800.0,2,2,Sunset Hills,Ranch,0,17.3,2.0,0
279300.0,1617.0,2,2.0,33,2041.0,2,1,Elm Street,Townhouse,1,15.0,5.0,1
441000.0,2757.0,5,4.0,24,2978.0,2,1,Maple Grove,Craftsman,0,1.3,5.0,0
337300.0,1061.0,3,3.0,4,2439.0,2,1,Riverside Heights,Townhouse,0,0.8,7.0,0
298100.0,1408.0,2,1.0,15,2984.0,2,1,Sunset Hills,Craftsman,0,17.1,6.0,0
281800.0,1433.0,2,2.0,9,2361.0,2,1,Maple Grove,Ranch,0,4.1,8.0,0
275400.0,1394.0,3,2.0,13,1827.0,1,2,Oak Park,Townhouse,0,6.8,7.0,0
241100.0,1716.0,2,1.0,6,2484.0,1,1,Elm Street,Townhouse,0,1.7,7.0,0
236100.0,994.0,2,1.0,64,1732.0,1,3,Riverside Heights,Ranch,0,1.1,6.0,1
283900.0,1669.0,3,2.0,14,3497.0,2,1,Maple Grove,Craftsman,0,2.7,6.0,0
351100.0,1599.0,4,3.0,18,1818.0,1,1,Oak Park,Ranch,1,10.5,7.0,0
328100.0,1517.0,3,2.0,16,2024.0,1,1,Sunset Hills,Townhouse,0,1.1,6.0,0
656000.0,2969.0,6,4.0,6,2385.0,1,2,Lakeview,Ranch,0,7.3,6.0,0
442600.0,2143.0,4,3.0,3,2703.0,3,2,Oak Park,Contemporary,0,5.4,7.0,0
207900.0,902.0,2,1.0,22,1460.0,2,1,Riverside Heights,Townhouse,0,2.6,7.0,0
274500.0,1886.0,4,4.0,61,3014.0,2,1,Elm Street,Townhouse,0,11.3,6.0,0
289700.0,1402.0,2,2.0,49,1039.0,2,2,Riverside Heights,Colonial,0,5.9,2.0,0
173600.0,993.0,2,1.0,15,1234.0,3,2,Elm Street,Contemporary,1,0.3,5.0,0
152100.0,747.0,2,1.0,14,819.0,1,1,Sunset Hills,Colonial,0,3.0,5.0,0
333700.0,1487.0,3,2.0,4,2091.0,1,3,Lakeview,Contemporary,1,4.5,8.0,0
546100.0,2992.0,6,5.0,26,4320.0,0,2,Oak Park,Colonial,0,11.0,4.0,1
576600.0,2335.0,5,3.0,62,3299.0,2,2,Downtown Loft District,Craftsman,0,1.0,5.0,0
449800.0,2178.0,4,3.0,7,3965.0,1,2,Lakeview,Contemporary,0,1.0,7.0,1
285900.0,1310.0,3,2.0,7,1916.0,2,2,Oak Park,Contemporary,0,0.3,4.0,1
541200.0,2295.0,5,5.0,1,2472.0,2,1,Sunset Hills,Craftsman,1,11.3,4.0,0
379800.0,2616.0,6,4.0,10,3129.0,3,2,Industrial Quarter,Craftsman,0,6.9,5.0,1
357600.0,1875.0,3,1.0,6,2632.0,2,1,Oak Park,Townhouse,1,1.8,7.0,0
299000.0,1571.0,3,,11,1934.0,2,2,Maple Grove,Ranch,0,3.5,4.0,1
408800.0,1675.0,4,3.0,73,871.0,2,2,Lakeview,Contemporary,1,4.8,7.0,0
403100.0,1885.0,4,3.0,15,2922.0,2,2,Lakeview,Colonial,0,34.2,6.0,0
301100.0,2094.0,4,3.0,0,2433.0,0,1,Industrial Quarter,Townhouse,1,7.7,6.0,1
203300.0,1089.0,1,1.0,10,1505.0,2,2,Sunset Hills,Craftsman,0,3.4,5.0,0
387900.0,2182.0,3,2.0,11,4167.0,1,1,Sunset Hills,Townhouse,0,3.6,7.0,0
360000.0,2050.0,4,3.0,85,3182.0,2,1,Lakeview,Contemporary,0,10.1,10.0,0
402400.0,3001.0,5,5.0,10,4163.0,0,2,Industrial Quarter,Ranch,0,11.9,8.0,0
451800.0,1895.0,5,4.0,29,3264.0,2,3,Lakeview,Contemporary,0,6.0,9.0,0
641100.0,2822.0,5,3.0,46,4785.0,2,1,Downtown Loft District,Colonial,1,7.1,8.0,0
383700.0,1771.0,3,3.0,35,2118.0,3,3,Sunset Hills,Contemporary,0,21.4,5.0,1
149000.0,500.0,1,1.0,19,1052.0,3,1,Oak Park,Ranch,0,5.3,7.0,1
417600.0,1523.0,2,2.0,25,2424.0,3,2,Downtown Loft District,Townhouse,0,1.5,10.0,1
392200.0,1914.0,3,3.0,0,2795.0,2,1,Maple Grove,Contemporary,0,1.0,9.0,0
315400.0,2070.0,3,2.0,2,1160.0,2,1,Maple Grove,Craftsman,0,11.9,8.0,0
436700.0,2635.0,4,3.0,3,3408.0,2,3,Elm Street,Craftsman,0,7.1,7.0,0
364900.0,,3,3.0,10,2132.0,2,2,Riverside Heights,Townhouse,0,6.9,7.0,0
469300.0,1863.0,3,2.0,3,3140.0,3,3,Sunset Hills,Townhouse,0,6.3,7.0,0
523700.0,2157.0,3,3.0,2,2682.0,3,2,Riverside Heights,Townhouse,0,1.3,8.0,1
249400.0,2318.0,2,2.0,111,3959.0,1,1,Maple Grove,Craftsman,1,9.3,5.0,0
447800.0,2333.0,4,3.0,13,3850.0,2,1,Oak Park,Craftsman,0,18.3,7.0,1
325100.0,2669.0,4,3.0,25,2891.0,2,1,Industrial Quarter,Craftsman,0,1.6,5.0,1
281700.0,1013.0,2,1.0,12,2504.0,2,2,Maple Grove,Colonial,1,3.8,6.0,0
165100.0,500.0,1,1.0,11,948.0,0,2,Riverside Heights,Craftsman,0,0.9,8.0,0
105200.0,546.0,2,1.0,62,2432.0,1,1,Maple Grove,Craftsman,0,1.4,9.0,0
233600.0,1163.0,3,2.0,3,2695.0,3,2,Industrial Quarter,Townhouse,0,2.2,9.0,1
439000.0,2768.0,5,5.0,14,3200.0,2,1,Industrial Quarter,Ranch,0,3.0,7.0,1
499100.0,2614.0,5,3.0,27,4733.0,2,2,Oak Park,Ranch,0,3.1,9.0,1
449400.0,1746.0,3,3.0,22,2018.0,2,2,Downtown Loft District,Craftsman,0,15.7,6.0,0
785100.0,2667.0,5,3.0,32,2821.0,2,2,Downtown Loft District,Ranch,0,11.3,3.0,1
294200.0,1730.0,2,1.0,20,1534.0,1,2,Oak Park,Craftsman,0,1.8,4.0,0
498800.0,1708.0,4,3.0,10,1859.0,3,2,Riverside Heights,Craftsman,0,2.1,6.0,0
320600.0,2212.0,4,3.0,14,3994.0,3,1,Industrial Quarter,Contemporary,1,3.8,6.0,0
389300.0,1772.0,3,3.0,28,3634.0,2,1,Lakeview,Contemporary,0,21.5,9.0,0
376300.0,1393.0,3,3.0,3,2976.0,1,2,Lakeview,Contemporary,0,1.4,9.0,0
406500.0,1849.0,4,3.0,1,2026.0,0,1,Sunset Hills,Contemporary,0,4.4,,1
165600.0,,1,1.0,15,1718.0,1,1,Maple Grove,Ranch,0,6.4,6.0,0
419100.0,1708.0,4,2.0,14,1849.0,2,3,Sunset Hills,Townhouse,1,14.9,4.0,0
310500.0,1629.0,3,2.0,22,1590.0,2,2,Sunset Hills,Colonial,0,0.7,9.0,0
473500.0,2075.0,3,2.0,11,4572.0,2,2,Riverside Heights,Colonial,0,2.8,6.0,0
562400.0,2379.0,4,2.0,0,2464.0,0,1,Sunset Hills,Craftsman,1,3.4,9.0,0
335700.0,1937.0,4,3.0,2,2279.0,2,1,Elm Street,Colonial,0,14.2,6.0,1
568300.0,2613.0,4,3.0,87,4009.0,3,2,Lakeview,Townhouse,0,7.8,6.0,0
357500.0,2379.0,4,3.0,13,4665.0,1,3,Industrial Quarter,Craftsman,0,0.3,8.0,1
177400.0,1178.0,2,1.0,16,2063.0,0,2,Elm Street,Craftsman,0,6.5,5.0,0
495500.0,2532.0,4,3.0,47,3232.0,3,2,Oak Park,Townhouse,0,0.8,9.0,0
338500.0,1978.0,4,4.0,0,2881.0,1,2,Oak Park,Contemporary,0,45.0,8.0,0
463900.0,2457.0,5,4.0,30,3452.0,2,3,Sunset Hills,Craftsman,0,17.9,8.0,0
311400.0,2013.0,3,2.0,17,2195.0,2,2,Maple Grove,Colonial,0,9.9,4.0,0
233900.0,1507.0,3,2.0,24,2177.0,3,2,Industrial Quarter,Ranch,0,2.7,5.0,0
371000.0,2048.0,4,3.0,11,3732.0,1,1,Maple Grove,Townhouse,0,0.3,9.0,0
424800.0,2221.0,2,1.0,94,3200.0,2,1,Riverside Heights,Craftsman,0,9.6,6.0,0
542100.0,2251.0,4,4.0,0,3386.0,2,1,Oak Park,Colonial,0,3.4,7.0,0
303900.0,1847.0,2,2.0,10,3340.0,1,2,Maple Grove,Contemporary,0,15.4,7.0,0
408100.0,2793.0,5,4.0,6,5471.0,2,1,,Townhouse,0,1.7,4.0,1
270400.0,1065.0,1,1.0,6,2603.0,2,1,Sunset Hills,Craftsman,1,2.7,7.0,0
196400.0,793.0,1,1.0,4,800.0,2,2,Riverside Heights,Colonial,0,2.2,3.0,0
468900.0,2219.0,4,3.0,18,4000.0,2,1,Sunset Hills,Contemporary,0,7.1,8.0,1
343400.0,2172.0,4,3.0,7,2212.0,2,1,Industrial Quarter,Colonial,0,3.1,3.0,0
341200.0,1740.0,4,2.0,5,3609.0,0,1,Oak Park,Colonial,0,29.9,7.0,0
303200.0,946.0,2,2.0,22,2815.0,3,1,Downtown Loft District,Ranch,0,4.0,,0
352900.0,2175.0,4,4.0,12,2205.0,2,1,Elm Street,Contemporary,0,3.2,6.0,0
497400.0,1995.0,4,3.0,3,3708.0,2,1,Lakeview,Townhouse,0,20.1,8.0,1
390900.0,2074.0,3,2.0,24,2525.0,2,2,Sunset Hills,Contemporary,0,0.9,6.0,0
245700.0,1538.0,2,2.0,1,2706.0,3,2,Elm Street,Ranch,0,24.7,7.0,0
283300.0,1362.0,2,2.0,65,2490.0,2,1,Downtown Loft District,Colonial,0,14.1,3.0,0
386800.0,1735.0,4,4.0,1,2752.0,3,1,Lakeview,Colonial,0,20.4,6.0,1
423300.0,2644.0,4,3.0,59,3753.0,1,2,Elm Street,Townhouse,1,0.7,10.0,0
180200.0,953.0,1,1.0,29,2910.0,3,2,Oak Park,Craftsman,0,20.6,8.0,0
400000.0,,4,4.0,13,3796.0,3,1,Oak Park,Ranch,0,13.1,6.0,0
395800.0,1851.0,3,2.0,0,2808.0,1,2,Oak Park,Craftsman,0,7.0,10.0,0
190500.0,1196.0,2,1.0,50,800.0,1,3,Industrial Quarter,Colonial,1,2.3,8.0,1
641200.0,2417.0,4,3.0,14,5162.0,2,2,Riverside Heights,Ranch,0,5.9,6.0,0
311400.0,1676.0,4,2.0,29,2837.0,3,2,Industrial Quarter,Ranch,1,1.5,,1
130300.0,,1,1.0,41,800.0,2,1,Maple Grove,Contemporary,0,6.1,9.0,0
564100.0,2337.0,4,4.0,30,4724.0,2,2,Riverside Heights,Colonial,0,9.7,5.0,0
176400.0,746.0,1,1.0,9,800.0,3,3,Industrial Quarter,Ranch,1,10.6,7.0,1
307300.0,1834.0,4,3.0,0,3833.0,2,2,Industrial Quarter,Ranch,0,3.2,7.0,0
303800.0,2068.0,4,2.0,15,2174.0,0,2,Maple Grove,Contemporary,0,7.5,3.0,1
292200.0,1840.0,3,2.0,38,2207.0,1,2,Elm Street,Ranch,0,3.8,8.0,1
484800.0,1966.0,4,3.0,29,3903.0,2,1,Riverside Heights,Ranch,0,6.0,8.0,0
266500.0,1867.0,4,3.0,73,2325.0,2,2,Maple Grove,Townhouse,0,8.0,6.0,0
328600.0,1685.0,3,2.0,26,2767.0,2,3,Oak Park,Craftsman,0,3.8,4.0,1
443200.0,2381.0,5,3.0,2,2854.0,1,2,Maple Grove,Contemporary,0,4.8,9.0,1
552900.0,2285.0,4,2.0,29,3935.0,3,2,Lakeview,Townhouse,0,8.9,10.0,1
293800.0,2206.0,3,2.0,6,3598.0,0,2,Elm Street,Contemporary,1,13.2,6.0,0
343800.0,1278.0,1,1.0,23,1325.0,3,1,Riverside Heights,Craftsman,0,10.3,10.0,0
381100.0,1568.0,2,1.0,8,3341.0,2,1,Riverside Heights,Craftsman,0,2.3,5.0,0
210700.0,1136.0,2,2.0,15,900.0,1,1,Maple Grove,Contemporary,0,9.2,9.0,0
705600.0,3074.0,5,4.0,12,4169.0,1,1,Sunset Hills,Craftsman,0,0.7,6.0,1
490900.0,2218.0,3,3.0,22,3734.0,2,3,Lakeview,Ranch,0,6.8,5.0,0
161400.0,993.0,1,1.0,22,973.0,2,3,Sunset Hills,Contemporary,0,44.0,10.0,0
375500.0,1579.0,3,2.0,2,1363.0,2,1,Oak Park,Colonial,0,0.5,8.0,0
284800.0,1913.0,3,2.0,3,2686.0,2,1,Industrial Quarter,Ranch,0,5.9,8.0,0
320300.0,1164.0,2,2.0,8,1414.0,1,1,Downtown Loft District,Townhouse,0,3.9,6.0,0
382200.0,2342.0,4,4.0,11,3835.0,2,3,Industrial Quarter,Craftsman,1,3.7,8.0,0
269100.0,2127.0,4,3.0,18,2904.0,2,1,Industrial Quarter,Ranch,0,4.9,5.0,0
437100.0,2614.0,5,3.0,3,3068.0,1,1,Maple Grove,Colonial,0,5.5,6.0,0
434000.0,1897.0,4,4.0,51,2944.0,1,2,Riverside Heights,Townhouse,0,8.4,6.0,0
156800.0,997.0,1,1.0,2,2832.0,3,3,Industrial Quarter,Colonial,0,9.8,6.0,0
394500.0,1971.0,4,3.0,11,3096.0,2,1,Elm Street,Ranch,0,5.0,8.0,1
310400.0,1907.0,3,2.0,38,1958.0,2,1,Maple Grove,Contemporary,0,0.3,7.0,0
317000.0,1328.0,3,3.0,8,1654.0,0,1,Sunset Hills,Ranch,1,1.1,5.0,0
606800.0,2453.0,5,4.0,17,3997.0,2,2,Riverside Heights,Townhouse,0,16.6,4.0,0
235500.0,1390.0,2,1.0,1,1504.0,2,2,Maple Grove,Contemporary,0,27.3,6.0,1
510900.0,2015.0,5,4.0,3,2787.0,1,1,Riverside Heights,Townhouse,0,12.8,8.0,1
342000.0,1679.0,4,4.0,43,1680.0,1,1,Sunset Hills,Craftsman,0,0.6,4.0,0
235000.0,1109.0,2,1.0,25,1781.0,2,1,Downtown Loft District,Craftsman,0,40.4,7.0,0
545500.0,2529.0,5,4.0,14,2307.0,2,2,Sunset Hills,Craftsman,0,7.2,6.0,0
501300.0,2528.0,5,4.0,17,2625.0,1,1,Sunset Hills,Townhouse,0,6.3,8.0,0
412900.0,2505.0,5,5.0,5,3205.0,2,3,Elm Street,Townhouse,0,4.7,6.0,0
245800.0,1416.0,2,1.0,10,1296.0,2,2,Maple Grove,Craftsman,0,16.9,5.0,0
142000.0,928.0,2,1.0,2,2418.0,2,2,Industrial Quarter,Colonial,0,29.9,6.0,0
599800.0,2162.0,3,1.0,4,2713.0,2,1,Downtown Loft District,Townhouse,0,1.6,6.0,0
415400.0,3091.0,5,4.0,42,4703.0,2,1,Elm Street,Craftsman,0,33.3,7.0,0
480900.0,2434.0,4,3.0,13,3804.0,1,2,Lakeview,Colonial,0,33.9,7.0,0
316000.0,1570.0,3,1.0,1,2897.0,1,2,Sunset Hills,Colonial,0,1.5,6.0,0
682500.0,2832.0,6,5.0,4,4414.0,2,1,Riverside Heights,Craftsman,0,11.1,9.0,0
265600.0,1363.0,4,4.0,4,1226.0,2,1,Industrial Quarter,Townhouse,0,16.6,9.0,1
206100.0,1786.0,2,2.0,45,1421.0,2,2,Industrial Quarter,Colonial,0,12.9,10.0,0
231400.0,1798.0,3,3.0,19,1610.0,1,2,Elm Street,Colonial,0,0.3,7.0,1
194900.0,1362.0,2,1.0,26,905.0,0,1,Oak Park,Colonial,0,10.6,6.0,0
586100.0,2619.0,4,3.0,6,3438.0,2,2,Downtown Loft District,Ranch,0,3.5,5.0,0
265500.0,1108.0,2,1.0,7,800.0,3,2,Oak Park,Craftsman,0,5.5,9.0,1
482100.0,2354.0,4,4.0,22,4050.0,3,3,Oak Park,Ranch,0,11.9,6.0,0
736200.0,2659.0,5,5.0,11,2777.0,2,2,Downtown Loft District,Townhouse,0,7.1,8.0,0
326600.0,1784.0,2,2.0,16,,2,2,Maple Grove,Craftsman,0,4.0,8.0,0
